location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
ZMB,False,True,Luapula,Nchelenge,ZM104,Luapula,ZM104010,Nchelenge,2,Nchelenge,-9.35,28.733333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,12.08,2019-10-15,2019-11-14
ZMB,False,True,Luapula,Samfya,ZM104,Luapula,ZM104011,Samfya,2,Samfya,-11.35,29.55,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,2.89,2019-10-15,2019-11-14
ZMB,False,True,Luapula,Samfya,ZM104,Luapula,ZM104011,Samfya,2,Samfya,-11.35,29.55,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.2,2019-10-15,2019-11-14
ZMB,False,True,Luapula,Samfya,ZM104,Luapula,ZM104011,Samfya,2,Samfya,-11.35,29.55,cereals and tubers,"Maize meal (white, roller)",KG,actual,Retail,ZMW,4.2,2019-10-15,2019-11-14
ZMB,False,True,Luapula,Samfya,ZM104,Luapula,ZM104011,Samfya,2,Samfya,-11.35,29.55,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,14.19,2019-10-15,2019-11-14
ZMB,False,True,Luapula,Samfya,ZM104,Luapula,ZM104011,Samfya,2,Samfya,-11.35,29.55,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,14.29,2019-10-15,2019-11-14
ZMB,False,True,Luapula,Samfya,ZM104,Luapula,ZM104011,Samfya,2,Samfya,-11.35,29.55,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,17.86,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Chongwe,ZM105,Lusaka,ZM105003,Chongwe,2,Chongwe Main Market,-15.3306599,28.674662,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,3.89,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Chongwe,ZM105,Lusaka,ZM105003,Chongwe,2,Chongwe Main Market,-15.3306599,28.674662,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.28,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Chongwe,ZM105,Lusaka,ZM105003,Chongwe,2,Chongwe Main Market,-15.3306599,28.674662,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,17.0,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Chongwe,ZM105,Lusaka,ZM105003,Chongwe,2,Chongwe Main Market,-15.3306599,28.674662,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,25.0,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Chongwe,ZM105,Lusaka,ZM105003,Chongwe,2,Chongwe Main Market,-15.3306599,28.674662,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,31.25,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Kafue,ZM105,Lusaka,ZM105004,Kafue,2,Matanda Kafue,-15.7745087,28.1767863,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,2.78,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Kafue,ZM105,Lusaka,ZM105004,Kafue,2,Matanda Kafue,-15.7745087,28.1767863,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.42,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Kafue,ZM105,Lusaka,ZM105004,Kafue,2,Matanda Kafue,-15.7745087,28.1767863,cereals and tubers,"Maize meal (white, roller)",KG,actual,Retail,ZMW,5.01,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Kafue,ZM105,Lusaka,ZM105004,Kafue,2,Matanda Kafue,-15.7745087,28.1767863,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,15.06,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Kafue,ZM105,Lusaka,ZM105004,Kafue,2,Matanda Kafue,-15.7745087,28.1767863,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,19.44,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Kafue,ZM105,Lusaka,ZM105004,Kafue,2,Matanda Kafue,-15.7745087,28.1767863,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,29.41,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Luangwa,ZM105,Lusaka,ZM105005,Luangwa,2,Luangwa Zaro Market,-15.6213544,30.408194,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,2.78,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Luangwa,ZM105,Lusaka,ZM105005,Luangwa,2,Luangwa Zaro Market,-15.6213544,30.408194,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.7,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Luangwa,ZM105,Lusaka,ZM105005,Luangwa,2,Luangwa Zaro Market,-15.6213544,30.408194,cereals and tubers,"Maize meal (white, roller)",KG,actual,Retail,ZMW,5.2,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Luangwa,ZM105,Lusaka,ZM105005,Luangwa,2,Luangwa Zaro Market,-15.6213544,30.408194,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,15.0,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Luangwa,ZM105,Lusaka,ZM105005,Luangwa,2,Luangwa Zaro Market,-15.6213544,30.408194,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,13.87,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Luangwa,ZM105,Lusaka,ZM105005,Luangwa,2,Luangwa Zaro Market,-15.6213544,30.408194,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,20.41,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Lusaka,ZM105,Lusaka,ZM105006,Lusaka,2,Lusaka,-15.4166667,28.2833333,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,4.23,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Lusaka,ZM105,Lusaka,ZM105006,Lusaka,2,Lusaka,-15.4166667,28.2833333,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.58,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Lusaka,ZM105,Lusaka,ZM105006,Lusaka,2,Lusaka,-15.4166667,28.2833333,cereals and tubers,"Maize meal (white, roller)",KG,actual,Retail,ZMW,4.86,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Lusaka,ZM105,Lusaka,ZM105006,Lusaka,2,Lusaka,-15.4166667,28.2833333,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,17.74,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Lusaka,ZM105,Lusaka,ZM105006,Lusaka,2,Lusaka,-15.4166667,28.2833333,non-food,Fuel (diesel),L,actual,Retail,ZMW,14.23,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Lusaka,ZM105,Lusaka,ZM105006,Lusaka,2,Lusaka,-15.4166667,28.2833333,non-food,Fuel (petrol-gasoline),L,actual,Retail,ZMW,15.97,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Lusaka,ZM105,Lusaka,ZM105006,Lusaka,2,Lusaka,-15.4166667,28.2833333,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,20.68,2019-10-15,2019-11-14
ZMB,False,True,Lusaka,Lusaka,ZM105,Lusaka,ZM105006,Lusaka,2,Lusaka,-15.4166667,28.2833333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,24.79,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Chama,ZM106,Muchinga,,,2,Chama Square,-11.2174868,33.1550649,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,2.78,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Chama,ZM106,Muchinga,,,2,Chama Square,-11.2174868,33.1550649,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.69,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Chama,ZM106,Muchinga,,,2,Chama Square,-11.2174868,33.1550649,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,12.0,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Chama,ZM106,Muchinga,,,2,Chama Square,-11.2174868,33.1550649,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,22.22,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Chama,ZM106,Muchinga,,,2,Chama Square,-11.2174868,33.1550649,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,18.5,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Chinsali,ZM106,Muchinga,ZM106002,Chinsali,2,Chinsali,-10.55,32.0666667,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,3.33,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Chinsali,ZM106,Muchinga,ZM106002,Chinsali,2,Chinsali,-10.55,32.0666667,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,6.8,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Chinsali,ZM106,Muchinga,ZM106002,Chinsali,2,Chinsali,-10.55,32.0666667,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,10.87,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Chinsali,ZM106,Muchinga,ZM106002,Chinsali,2,Chinsali,-10.55,32.0666667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,18.52,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Isoka,ZM106,Muchinga,ZM106003,Isoka,2,Isoka,-10.133333,32.633333,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,3.33,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Isoka,ZM106,Muchinga,ZM106003,Isoka,2,Isoka,-10.133333,32.633333,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.2,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Isoka,ZM106,Muchinga,ZM106003,Isoka,2,Isoka,-10.133333,32.633333,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,12.5,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Isoka,ZM106,Muchinga,ZM106003,Isoka,2,Isoka,-10.133333,32.633333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,18.18,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Mpika,ZM106,Muchinga,ZM106005,Mpika,2,Mpika,-11.8356286,31.4541895,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,2.11,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Mpika,ZM106,Muchinga,ZM106005,Mpika,2,Mpika,-11.8356286,31.4541895,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.0,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Mpika,ZM106,Muchinga,ZM106005,Mpika,2,Mpika,-11.8356286,31.4541895,cereals and tubers,"Maize meal (white, roller)",KG,actual,Retail,ZMW,3.6,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Mpika,ZM106,Muchinga,ZM106005,Mpika,2,Mpika,-11.8356286,31.4541895,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,32.79,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Mpika,ZM106,Muchinga,ZM106005,Mpika,2,Mpika,-11.8356286,31.4541895,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,27.4,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Nakonde,ZM106,Muchinga,ZM106006,Nakonde,2,Nakonde,-9.3333333,32.7666667,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,3.22,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Nakonde,ZM106,Muchinga,ZM106006,Nakonde,2,Nakonde,-9.3333333,32.7666667,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,6.0,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Nakonde,ZM106,Muchinga,ZM106006,Nakonde,2,Nakonde,-9.3333333,32.7666667,cereals and tubers,"Maize meal (white, roller)",KG,actual,Retail,ZMW,4.4,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Nakonde,ZM106,Muchinga,ZM106006,Nakonde,2,Nakonde,-9.3333333,32.7666667,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,7.22,2019-10-15,2019-11-14
ZMB,False,True,Muchiga,Nakonde,ZM106,Muchinga,ZM106006,Nakonde,2,Nakonde,-9.3333333,32.7666667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,13.89,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Chavuma,ZM108,North-Western,ZM108001,Chavuma,2,Chavuma Main,-13.0820257,22.6889423,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,3.33,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Chavuma,ZM108,North-Western,ZM108001,Chavuma,2,Chavuma Main,-13.0820257,22.6889423,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,6.4,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Chavuma,ZM108,North-Western,ZM108001,Chavuma,2,Chavuma Main,-13.0820257,22.6889423,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,15.0,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Chavuma,ZM108,North-Western,ZM108001,Chavuma,2,Chavuma Main,-13.0820257,22.6889423,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,10.0,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Chavuma,ZM108,North-Western,ZM108001,Chavuma,2,Chavuma Main,-13.0820257,22.6889423,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,25.0,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Kabompo,ZM108,North-Western,ZM108003,Kabompo,2,Kabompo Musamba,-13.5947401,24.200023,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,2.78,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Kabompo,ZM108,North-Western,ZM108003,Kabompo,2,Kabompo Musamba,-13.5947401,24.200023,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.87,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Kabompo,ZM108,North-Western,ZM108003,Kabompo,2,Kabompo Musamba,-13.5947401,24.200023,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,13.92,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Kabompo,ZM108,North-Western,ZM108003,Kabompo,2,Kabompo Musamba,-13.5947401,24.200023,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,15.43,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Kabompo,ZM108,North-Western,ZM108003,Kabompo,2,Kabompo Musamba,-13.5947401,24.200023,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,19.36,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Kasempa,ZM108,North-Western,ZM108004,Kasempa,2,Kasempa Main,-13.45,25.833333,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,1.67,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Kasempa,ZM108,North-Western,ZM108004,Kasempa,2,Kasempa Main,-13.45,25.833333,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.89,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Kasempa,ZM108,North-Western,ZM108004,Kasempa,2,Kasempa Main,-13.45,25.833333,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,16.43,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Kasempa,ZM108,North-Western,ZM108004,Kasempa,2,Kasempa Main,-13.45,25.833333,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,10.0,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Kasempa,ZM108,North-Western,ZM108004,Kasempa,2,Kasempa Main,-13.45,25.833333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,21.95,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Mufumbwe,ZM108,North-Western,ZM108006,Mufumbwe,2,Mufumbwe,-13.1380548,25.0038631,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,3.33,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Mufumbwe,ZM108,North-Western,ZM108006,Mufumbwe,2,Mufumbwe,-13.1380548,25.0038631,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.8,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Mufumbwe,ZM108,North-Western,ZM108006,Mufumbwe,2,Mufumbwe,-13.1380548,25.0038631,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,10.0,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Mufumbwe,ZM108,North-Western,ZM108006,Mufumbwe,2,Mufumbwe,-13.1380548,25.0038631,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,11.54,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Mufumbwe,ZM108,North-Western,ZM108006,Mufumbwe,2,Mufumbwe,-13.1380548,25.0038631,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,12.5,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Mwinilunga,ZM108,North-Western,ZM108007,Mwinilunga,2,Mwinilunga,-11.85,24.366667,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,3.61,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Mwinilunga,ZM108,North-Western,ZM108007,Mwinilunga,2,Mwinilunga,-11.85,24.366667,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.4,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Mwinilunga,ZM108,North-Western,ZM108007,Mwinilunga,2,Mwinilunga,-11.85,24.366667,cereals and tubers,"Maize meal (white, roller)",KG,actual,Retail,ZMW,4.8,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Mwinilunga,ZM108,North-Western,ZM108007,Mwinilunga,2,Mwinilunga,-11.85,24.366667,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,15.64,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Mwinilunga,ZM108,North-Western,ZM108007,Mwinilunga,2,Mwinilunga,-11.85,24.366667,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,4.35,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Mwinilunga,ZM108,North-Western,ZM108007,Mwinilunga,2,Mwinilunga,-11.85,24.366667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,12.5,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Solwezi,ZM108,North-Western,ZM108008,Solwezi,2,Solwezi,-12.183333,26.4,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,2.43,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Solwezi,ZM108,North-Western,ZM108008,Solwezi,2,Solwezi,-12.183333,26.4,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.43,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Solwezi,ZM108,North-Western,ZM108008,Solwezi,2,Solwezi,-12.183333,26.4,cereals and tubers,"Maize meal (white, roller)",KG,actual,Retail,ZMW,4.31,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Solwezi,ZM108,North-Western,ZM108008,Solwezi,2,Solwezi,-12.183333,26.4,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,16.12,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Solwezi,ZM108,North-Western,ZM108008,Solwezi,2,Solwezi,-12.183333,26.4,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,17.75,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Solwezi,ZM108,North-Western,ZM108008,Solwezi,2,Solwezi,-12.183333,26.4,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,13.88,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Zambezi,ZM108,North-Western,ZM108009,Zambezi,2,Zambezi,-13.5428085,23.1134628,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,3.33,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Zambezi,ZM108,North-Western,ZM108009,Zambezi,2,Zambezi,-13.5428085,23.1134628,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.2,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Zambezi,ZM108,North-Western,ZM108009,Zambezi,2,Zambezi,-13.5428085,23.1134628,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,11.45,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Zambezi,ZM108,North-Western,ZM108009,Zambezi,2,Zambezi,-13.5428085,23.1134628,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,20.0,2019-10-15,2019-11-14
ZMB,False,True,North-Western,Zambezi,ZM108,North-Western,ZM108009,Zambezi,2,Zambezi,-13.5428085,23.1134628,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,19.8,2019-10-15,2019-11-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,3.33,2019-10-15,2019-11-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.6,2019-10-15,2019-11-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,cereals and tubers,"Maize meal (white, roller)",KG,actual,Retail,ZMW,4.4,2019-10-15,2019-11-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,11.24,2019-10-15,2019-11-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,11.76,2019-10-15,2019-11-14
ZMB,False,True,Northern,Kaputa,ZM107,Northern,ZM107002,Kaputa,2,Kaputa,-8.4666667,29.6666667,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,2.67,2019-10-15,2019-11-14
ZMB,False,True,Northern,Kaputa,ZM107,Northern,ZM107002,Kaputa,2,Kaputa,-8.4666667,29.6666667,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,10.42,2019-10-15,2019-11-14
ZMB,False,True,Northern,Kaputa,ZM107,Northern,ZM107002,Kaputa,2,Kaputa,-8.4666667,29.6666667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,17.39,2019-10-15,2019-11-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,3.33,2019-10-15,2019-11-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.31,2019-10-15,2019-11-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,cereals and tubers,"Maize meal (white, roller)",KG,actual,Retail,ZMW,4.54,2019-10-15,2019-11-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,13.86,2019-10-15,2019-11-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,12.32,2019-10-15,2019-11-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,15.91,2019-10-15,2019-11-14
ZMB,False,True,Northern,Luwingu,ZM107,Northern,ZM107004,Luwingu,2,Luwingu,-10.266667,29.9,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,2.67,2019-10-15,2019-11-14
ZMB,False,True,Northern,Luwingu,ZM107,Northern,ZM107004,Luwingu,2,Luwingu,-10.266667,29.9,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.34,2019-10-15,2019-11-14
ZMB,False,True,Northern,Luwingu,ZM107,Northern,ZM107004,Luwingu,2,Luwingu,-10.266667,29.9,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,10.75,2019-10-15,2019-11-14
ZMB,False,True,Northern,Luwingu,ZM107,Northern,ZM107004,Luwingu,2,Luwingu,-10.266667,29.9,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,8.77,2019-10-15,2019-11-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,2.22,2019-10-15,2019-11-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,5.69,2019-10-15,2019-11-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,cereals and tubers,Rice (local),KG,actual,Retail,ZMW,10.0,2019-10-15,2019-11-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,18.18,2019-10-15,2019-11-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,12.66,2019-10-15,2019-11-14
ZMB,False,True,Northern,Mporokoso,ZM107,Northern,ZM107006,Mporokoso,2,Mporokoso,-9.3833333,30.1333333,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,2.67,2019-10-15,2019-11-14
ZMB,False,True,Northern,Mporokoso,ZM107,Northern,ZM107006,Mporokoso,2,Mporokoso,-9.3833333,30.1333333,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,6.6,2019-10-15,2019-11-14
ZMB,False,True,Northern,Mporokoso,ZM107,Northern,ZM107006,Mporokoso,2,Mporokoso,-9.3833333,30.1333333,pulses and nuts,Beans (dry),KG,actual,Retail,ZMW,13.33,2019-10-15,2019-11-14
ZMB,False,True,Northern,Mporokoso,ZM107,Northern,ZM107006,Mporokoso,2,Mporokoso,-9.3833333,30.1333333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,ZMW,18.52,2019-10-15,2019-11-14
ZMB,False,True,Northern,Mpulungu,ZM107,Northern,ZM107007,Mpulungu,2,Mpulungu,-8.7666667,31.1333333,cereals and tubers,Maize (white),KG,actual,Retail,ZMW,2.22,2019-10-15,2019-11-14
ZMB,False,True,Northern,Mpulungu,ZM107,Northern,ZM107007,Mpulungu,2,Mpulungu,-8.7666667,31.1333333,cereals and tubers,"Maize meal (white, breakfast)",KG,actual,Retail,ZMW,4.8,2019-10-15,2019-11-14
ZMB,False,True,Northern,Mpulungu,ZM107,Northern,ZM107007,Mpulungu,2,Mpulungu,-8.7666667,31.1333333,cereals and tubers,"Maize meal (white, roller)",KG,actual,Retail,ZMW,3.6,2019-10-15,2019-11-14
